canonical_code,linked_codes,anio,version_ano,estado_documental,idioma_documental,file_name,format,relative_path,github_blob_url,github_raw_url,repository_preview_url,drive_file_id,drive_preview_url,drive_download_url,drive_open_url,notes
PR-SS-RPI,PR-SS-RPI,2025,v05 (2025),Vigente,ES,250721 PR-SS-RPI - Programa de Relacionamiento con Comunidades Indígenas v05.docx,docx,PROGRAMAS_FICHAS_CSS/250721 PR-SS-RPI - Programa de Relacionamiento con Comunidades Indígenas v05.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/250721%20PR-SS-RPI%20-%20Programa%20de%20Relacionamiento%20con%20Comunidades%20Ind%C3%ADgenas%20v05.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/250721%20PR-SS-RPI%20-%20Programa%20de%20Relacionamiento%20con%20Comunidades%20Ind%C3%ADgenas%20v05.docx,,,,,,
PR-SS-SEV,PR-SS-SEV,2021,v01 (2021),Obsoleto,ES,210415 PR-SS-SEV - Programa de Seguridad Vial  v01.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/210415 PR-SS-SEV - Programa de Seguridad Vial  v01.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/210415%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v01.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/210415%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v01.docx,,,,,,
PR-SS-SEV,PR-SS-SEV,2021,v01 (2021),Obsoleto,EN,210415 PR-SS-SEV - Road Safety Program v01.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/INGLÉS/OBSOLETOS/210415 PR-SS-SEV - Road Safety Program v01.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/OBSOLETOS/210415%20PR-SS-SEV%20-%20Road%20Safety%20Program%20v01.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/OBSOLETOS/210415%20PR-SS-SEV%20-%20Road%20Safety%20Program%20v01.docx,,,,,,
PR-SS-SEV,PR-SS-SEV,2022,v02 (2022),Obsoleto,EN,220104 PR-SS-SEV - Programa de Seguridad Vial  v02.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/INGLÉS/220104 PR-SS-SEV - Programa de Seguridad Vial  v02.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/220104%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v02.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/220104%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v02.docx,,,,,,
PR-SS-SEV,PR-SS-SEV,2023,v03 (2023),Vigente,ES,230528 PR-SS-SEV - Programa de Seguridad Vial  v03.pdf,pdf,PROGRAMAS_FICHAS_CSS/PDF/230528 PR-SS-SEV - Programa de Seguridad Vial  v03.pdf,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/PDF/230528%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v03.pdf,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/PDF/230528%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v03.pdf,https://docs.google.com/gview?embedded=1&url=https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/PDF/230528%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v03.pdf,,,,,
PR-SS-SEV,PR-SS-SEV,2023,v03 (2023),Vigente,ES,230528 PR-SS-SEV - Programa de Seguridad Vial  v03.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/230528 PR-SS-SEV - Programa de Seguridad Vial  v03.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/230528%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v03.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/230528%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v03.docx,,,,,,
PR-SS-SEV,PR-SS-SEV,2024,v04 (2024),Obsoleto,ES,240404 PR-SS-SEV - Programa de Seguridad Vial  v04.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/240404 PR-SS-SEV - Programa de Seguridad Vial  v04.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/240404%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v04.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/240404%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v04.docx,,,,,,
PR-SS-SEV,PR-SS-SEV,2025,v05 (Jul 2025),Obsoleto,ES,250721 PR-SS-SEV - Programa de Seguridad Vial  v05.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/250721 PR-SS-SEV - Programa de Seguridad Vial  v05.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/250721%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v05.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/250721%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v05.docx,,,,,,
PR-SS-SEV,PR-SS-SEV,2025,v06 (Dic 2025),Vigente,ES,251216 PR-SS-SEV - Programa de Seguridad Vial  v06.docx,docx,PROGRAMAS_FICHAS_CSS/251216 PR-SS-SEV - Programa de Seguridad Vial  v06.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/251216%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v06.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/251216%20PR-SS-SEV%20-%20Programa%20de%20Seguridad%20Vial%20%20v06.docx,,,,,,
PR-SS-SSC,PR-SS-SSC,2021,v01 (2021),Obsoleto,EN,210414 PR-SS-SSC - Community Health and Safety Program v01.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/INGLÉS/OBSOLETOS/210414 PR-SS-SSC - Community Health and Safety Program v01.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/OBSOLETOS/210414%20PR-SS-SSC%20-%20Community%20Health%20and%20Safety%20Program%20v01.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/OBSOLETOS/210414%20PR-SS-SSC%20-%20Community%20Health%20and%20Safety%20Program%20v01.docx,,,,,,
PR-SS-SSC,PR-SS-SSC,2021,v01 (2021),Obsoleto,ES,210414 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v01.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/210414 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v01.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/210414%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v01.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/210414%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v01.docx,,,,,,
PR-SS-SSC,PR-SS-SSC,2022,v02 (2022),Obsoleto,EN,220104 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v02.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/INGLÉS/220104 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v02.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/220104%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v02.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/INGL%C3%89S/220104%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v02.docx,,,,,,
PR-SS-SSC,PR-SS-SSC,2023,v03 (2023),Vigente,ES,230528 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v03.pdf,pdf,PROGRAMAS_FICHAS_CSS/PDF/230528 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v03.pdf,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/PDF/230528%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v03.pdf,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/PDF/230528%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v03.pdf,https://docs.google.com/gview?embedded=1&url=https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/PDF/230528%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v03.pdf,,,,,
PR-SS-SSC,PR-SS-SSC,2023,v03 (2023),Vigente,ES,230528 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v03.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/230528 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v03.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/230528%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v03.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/230528%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v03.docx,,,,,,
PR-SS-SSC,PR-SS-SSC,2024,v04 (2024),Obsoleto,ES,240404 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v04.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/240404 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v04.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/240404%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v04.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/240404%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v04.docx,,,,,,
PR-SS-SSC,PR-SS-SSC,2025,v05 (2025),Obsoleto,ES,250721 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v05.docx,docx,PROGRAMAS_FICHAS_CSS/Obsoletos/250721 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v05.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/Obsoletos/250721%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v05.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/Obsoletos/250721%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v05.docx,,,,,,
PR-SS-SSC,PR-SS-SSC,2025,v05/v06 (2025),Vigente,ES,251209 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v06.docx,docx,PROGRAMAS_FICHAS_CSS/251209 PR-SS-SSC - Programa de Salud y Seguridad Comunitaria  v06.docx,https://github.com/monitorimpactosocial/programas_y_finas_CSS/blob/main/PROGRAMAS_FICHAS_CSS/251209%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v06.docx,https://raw.githubusercontent.com/monitorimpactosocial/programas_y_finas_CSS/main/PROGRAMAS_FICHAS_CSS/251209%20PR-SS-SSC%20-%20Programa%20de%20Salud%20y%20Seguridad%20Comunitaria%20%20v06.docx,,,,,,
